org_id	org_name	org_tax_level	org_tax_id	subspecies_tax_id	subspecies_name	species_tax_id	species_name	genus_tax_id	genus_name	family_tax_id	family_name	kingdom_tax_id	kingdom_name	superkingdom_tax_id	superkingdom_name
NPO1468	Crassostrea virginica	Species	6565	NA	NA	6565	Crassostrea virginica	6564	Crassostrea	6563	Ostreidae	33208	Metazoa	2759	Eukaryota
NPO14683	Scorpio preparata	Species	NA	NA	NA	NA	NA	53955	Scorpio	6888	Scorpionidae	33208	Metazoa	2759	Eukaryota
NPO14685	Swertia franchetiana	Species	50785	NA	NA	50785	Swertia franchetiana	39241	Swertia	21472	Gentianaceae	33090	Viridiplantae	2759	Eukaryota
NPO14686	Justicia adhatoda	Species	141317	NA	NA	141317	Justicia adhatoda	4190	Justicia	4185	Acanthaceae	33090	Viridiplantae	2759	Eukaryota
NPO14688	Aconitum triphyllum	Species	NA	NA	NA	NA	Aconitum triphyllum 	49188	Aconitum	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO1469	Cyperus compressus	Species	180964	NA	NA	180964	Cyperus compressus	4610	Cyperus	4609	Cyperaceae	33090	Viridiplantae	2759	Eukaryota
NPO14691.1	Crambe hispanica subsp. abyssinica	Subspecies	3721	3721	crambe hispanica subsp. abyssinica	70124	Crambe hispanica	3720	Crambe	3700	Brassicaceae	33090	Viridiplantae	2759	Eukaryota
NPO14692	Salix babylonica	Species	75706	NA	NA	75706	Salix babylonica	40685	Salix	3688	Salicaceae	33090	Viridiplantae	2759	Eukaryota
NPO14693	Dioscorea membranacea	Species	167590	NA	NA	167590	Dioscorea membranacea	4672	Dioscorea	4671	Dioscoreaceae	33090	Viridiplantae	2759	Eukaryota
NPO14694	Sickingia williamsii	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14695	Populus davidiana	Species	266767	NA	NA	266767	Populus davidiana	3689	Populus	3688	Salicaceae	33090	Viridiplantae	2759	Eukaryota
NPO14696	Frullania inflata	Species	642321	NA	NA	642321	Frullania inflata	95763	Frullania	400721	Frullaniaceae	33090	Viridiplantae	2759	Eukaryota
NPO14697	Ustilago esculenta	Species	185366	NA	NA	185366	Ustilago esculenta	5269	Ustilago	5268	Ustilaginaceae	4751	Fungi	2759	Eukaryota
NPO14698	Phyllospongia madagascarensis	Species	NA	NA	NA	NA	NA	279624	Phyllospongia	121495	Thorectidae	33208	Metazoa	2759	Eukaryota
NPO147	Flourensia laurifolia	Species	NA	NA	NA	NA	NA	191157	Flourensia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO1470	Fructus psoraleae corylifoliae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14700	Citrullus sp.	Species	NA	NA	NA	NA	NA	3653	Citrullus	3650	Cucurbitaceae	33090	Viridiplantae	2759	Eukaryota
NPO14701	Monodora angolensis	Species	493329	NA	NA	493329	Monodora angolensis	296851	Monodora	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO14703	Lecanora tartarea	Species	NA	NA	NA	NA	NA	39934	Lecanora	39933	Lecanoraceae	4751	Fungi	2759	Eukaryota
NPO14704	Ephedra frustillata	Species	173277	NA	NA	173277	Ephedra frustillata	3387	Ephedra	3386	Ephedraceae	33090	Viridiplantae	2759	Eukaryota
NPO14705	Tanacetopsis mucronata	Species	457738	NA	NA	457738	Tanacetopsis mucronata	457736	Tanacetopsis	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14708	Macowania corymbosa	Species	1462978	NA	NA	1462978	Macowania corymbosa	943689	Macowania	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14709	Senecio brevilorus	Species	NA	NA	NA	NA	NA	18794	Senecio	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO1471	Caro caprae seu ovis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14711.1	Arabidopsis lyrata subsp. lyrata	Subspecies	81972	81972	arabidopsis lyrata subsp. lyrata	59689	Arabidopsis lyrata	3701	Arabidopsis	3700	Brassicaceae	33090	Viridiplantae	2759	Eukaryota
NPO14713	Bauhinia retusa	Species	NA	NA	NA	NA	NA	3805	Bauhinia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO14714	Equisetum silvaticum	Species	NA	NA	NA	NA	NA	3257	Equisetum	3256	Equisetaceae	33090	Viridiplantae	2759	Eukaryota
NPO14715	Trollius chinensis	Species	78479	NA	NA	78479	Trollius chinensis	39245	Trollius	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO14716	Lilium speciosum	Species	4691	NA	NA	4691	Lilium speciosum	4688	Lilium	4677	Liliaceae	33090	Viridiplantae	2759	Eukaryota
NPO14717	Grevillea striata	Species	795995	NA	NA	795995	Grevillea striata	83716	Grevillea	4328	Proteaceae	33090	Viridiplantae	2759	Eukaryota
NPO14719	Tephrosia noctiflora	Species	NA	NA	NA	NA	NA	1368159	Tephrosia	82593	Geometridae	33208	Metazoa	2759	Eukaryota
NPO14720	Neopicrorhiza scrophulariiflora	Species	470706	NA	NA	470706	Neopicrorhiza scrophulariiflora	470705	Neopicrorhiza	156152	Plantaginaceae	33090	Viridiplantae	2759	Eukaryota
NPO14721	Dentitheca habereri	Species	402235	NA	NA	402235	Dentitheca habereri	401950	Dentitheca	308572	Plumulariidae	33208	Metazoa	2759	Eukaryota
NPO14722	Callitris columellaris	Species	214225	NA	NA	214225	Callitris columellaris	13382	Callitris	3367	Cupressaceae	33090	Viridiplantae	2759	Eukaryota
NPO14723	Streptomyces xantholiticus	Species	68285	NA	NA	68285	Streptomyces xantholiticus	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO14726	Alnus subcordata	Species	109072	NA	NA	109072	Alnus subcordata	3515	Alnus	3514	Betulaceae	33090	Viridiplantae	2759	Eukaryota
NPO14727	Streptomyces phaeochromogenes	Species	1923	NA	NA	1923	Streptomyces phaeochromogenes	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO14727.1	Streptomyces phaeochromogenes ll-p018	Subspecies	NA	NA	Streptomyces phaeochromogenes LL-P018	1923	Streptomyces phaeochromogenes	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO14727.2	Streptomyces phaeochromogenes ll-pp018	Subspecies	NA	NA	Streptomyces phaeochromogenes LL-PP018	1923	Streptomyces phaeochromogenes	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO14728	Vicia cracca	Species	3905	NA	NA	3905	Vicia cracca	3904	Vicia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO1473	Xanthorhiza simplicissima	Species	13762	NA	NA	13762	Xanthorhiza simplicissima	13761	Xanthorhiza	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO14730	Bonnetia dinizii	Species	NA	NA	NA	NA	NA	125012	Bonnetia	125011	Bonnetiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14736	Camphora	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14737	Trigonellae semen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14738	Illicium majus	Species	124775	NA	NA	124775	Illicium majus	13097	Illicium	16733	Schisandraceae	33090	Viridiplantae	2759	Eukaryota
NPO14739	Rabdosia eriocalyx	Species	NA	NA	NA	NA	Rabdosia eriocalyx	204130	Isodon	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO1474	Hylomecon spp.	Species	NA	NA	NA	NA	NA	72186	Hylomecon	3465	Papaveraceae	33090	Viridiplantae	2759	Eukaryota
NPO14740	Lippia alnifolia	Species	NA	NA	NA	NA	NA	320344	Lippia	21910	Verbenaceae	33090	Viridiplantae	2759	Eukaryota
NPO14742	Uvaria cherrevensis	Species	672959	NA	NA	672959	Uvaria cherrevensis	174969	Uvaria	22140	Annonaceae	33090	Viridiplantae	2759	Eukaryota
NPO14744	Lonchocarpus violaceus	Species	NA	NA	NA	NA	NA	3925	Lonchocarpus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO14746	Uroblaniulus canadensis	Species	118482	NA	NA	118482	Uroblaniulus canadensis	118481	Uroblaniulus	118480	Parajulidae	33208	Metazoa	2759	Eukaryota
NPO14747	Usnea florida	Species	111620	NA	NA	111620	Usnea florida	86620	Usnea	78060	Parmeliaceae	4751	Fungi	2759	Eukaryota
NPO14749	Lippia carviodora	Species	NA	NA	NA	NA	NA	320344	Lippia	21910	Verbenaceae	33090	Viridiplantae	2759	Eukaryota
NPO1475	Lilium brownii	Species	82312	NA	NA	82312	Lilium brownii	4688	Lilium	4677	Liliaceae	33090	Viridiplantae	2759	Eukaryota
NPO1475.1	Lilium brownii var. viridulum	Varieties	82313	82313	Lilium brownii var. viridulum	82312	Lilium brownii	4688	Lilium	4677	Liliaceae	33090	Viridiplantae	2759	Eukaryota
NPO1475.2	Lilium brownii f. e. brown var. colchesteri wils	Varieties	NA	NA	lilium brownii f. e. brown var. colchesteri wils	NA	lilium brownii 	4688	Lilium	4677	Liliaceae	33090	Viridiplantae	2759	Eukaryota
NPO14750	Usnea japonica	Species	NA	NA	NA	NA	NA	86620	Usnea	78060	Parmeliaceae	4751	Fungi	2759	Eukaryota
NPO14751	Peltodoris nobilis	Species	589681	NA	NA	589681	Peltodoris nobilis	1772197	Peltodoris	6515	Discodorididae	33208	Metazoa	2759	Eukaryota
NPO14752	Sinopodophyllum emodi	Species	NA	NA	NA	NA	NA	93607	Sinopodophyllum	41773	Berberidaceae	33090	Viridiplantae	2759	Eukaryota
NPO14753	Croton argyroglossum	Species	NA	NA	NA	NA	NA	100370	Croton	3977	Euphorbiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14755	Ornithogalum montanum	Species	81782	NA	NA	81782	Ornithogalum montanum	51466	Ornithogalum	44985	Hyacinthaceae	33090	Viridiplantae	2759	Eukaryota
NPO14756	Ilex goshiensis	Species	53203	NA	NA	53203	Ilex goshiensis	4295	Ilex	4294	Aquifoliaceae	33090	Viridiplantae	2759	Eukaryota
NPO14757	Acacia acuminata	Species	178749	NA	NA	178749	Acacia acuminata	3808	Acacia	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO14758	Andropogon iwarancusa	Species	NA	NA	NA	NA	NA	15314	Andropogon	4479	Poaceae	33090	Viridiplantae	2759	Eukaryota
NPO14759	Hymenaea parvifolia	Species	327908	NA	NA	327908	Hymenaea parvifolia	20675	Hymenaea	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO1476	Haematopus ostralegus	Species	31908	NA	NA	31908	Haematopus ostralegus	32635	Haematopus	37576	Haematopodidae	33208	Metazoa	2759	Eukaryota
NPO14760	Eulophia ochreata	Species	NA	NA	NA	NA	NA	78773	Eulophia	4747	Orchidaceae	33090	Viridiplantae	2759	Eukaryota
NPO14761	Serratula wolffii	Species	NA	NA	NA	NA	NA	41634	Serratula	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14763	Aloe ferox	Species	117798	NA	NA	117798	Aloe ferox	25641	Aloe	51383	Asphodelaceae	33090	Viridiplantae	2759	Eukaryota
NPO14764	Ehretia laevis	Species	163081	NA	NA	163081	Ehretia laevis	48522	Ehretia	1561073	Ehretiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14765	Lyngbya sordida	Species	748015	NA	NA	748015	Lyngbya sordida	28073	Lyngbya	1892254	Oscillatoriaceae	NA	NA	2	Bacteria
NPO14766.1	Streptomyces heilongjiangensis neau-w2	Subspecies	NA	NA	Streptomyces heilongjiangensis NEAU-W2	945052	Streptomyces heilongjiangensis	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO14767	Lepraria flava	Species	NA	NA	NA	NA	NA	209122	Lepraria	50937	Stereocaulaceae	4751	Fungi	2759	Eukaryota
NPO1477	Egregia menziesii	Species	105409	NA	NA	105409	Egregia menziesii	105408	Egregia	35120	Lessoniaceae	NA	NA	2759	Eukaryota
NPO14771	Piper schmidtii	Species	NA	NA	NA	NA	NA	13215	Piper	16739	Piperaceae	33090	Viridiplantae	2759	Eukaryota
NPO14772	Lesquerella auriculata	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14773	Uncaria perrottetii	Species	NA	NA	NA	NA	NA	43574	Uncaria	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14774	Cymbopogon schoenanthus	Species	79841	NA	NA	79841	Cymbopogon schoenanthus	66013	Cymbopogon	4479	Poaceae	33090	Viridiplantae	2759	Eukaryota
NPO14775	Penicillium javanicum	Species	28578	NA	NA	28578	Penicillium javanicum	5073	Penicillium	1131492	Aspergillaceae	4751	Fungi	2759	Eukaryota
NPO14776	Petrosia weinbergi	Species	1336823	NA	NA	1336823	Petrosia weinbergi	68563	Petrosia	68562	Petrosiidae	33208	Metazoa	2759	Eukaryota
NPO14777	Oleum storax	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO1478	Trichoptilus wahlbergi	Species	NA	NA	NA	NA	NA	1369751	Trichoptilus	186111	Pterophoridae	33208	Metazoa	2759	Eukaryota
NPO14781	Anthocleista vogelii	Species	84938	NA	NA	84938	Anthocleista vogelii	26470	Anthocleista	21472	Gentianaceae	33090	Viridiplantae	2759	Eukaryota
NPO14782	Scymnorhinus lichi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14783	Swietenia humilis	Species	62884	NA	NA	62884	Swietenia humilis	43890	Swietenia	43707	Meliaceae	33090	Viridiplantae	2759	Eukaryota
NPO14784	Hydnocarpus wightiana	Species	NA	NA	NA	NA	NA	85204	Hydnocarpus	112800	Achariaceae	33090	Viridiplantae	2759	Eukaryota
NPO14786	Pleurotus cornucopiae	Species	5321	NA	NA	5321	Pleurotus cornucopiae	5320	Pleurotus	104366	Pleurotaceae	4751	Fungi	2759	Eukaryota
NPO14787	Argyrochosma fendleri	Species	40963	NA	NA	40963	Argyrochosma fendleri	331973	Argyrochosma	13819	Pteridaceae	33090	Viridiplantae	2759	Eukaryota
NPO1479	Amomum longiligulare	Species	648859	NA	NA	648859	Amomum longiligulare	188482	Amomum	4642	Zingiberaceae	33090	Viridiplantae	2759	Eukaryota
NPO14791	Briareum violacea	Species	NA	NA	NA	NA	NA	86542	Briareum	86541	Briareidae	33208	Metazoa	2759	Eukaryota
NPO14792	Abies grandis	Species	46611	NA	NA	46611	Abies grandis	3319	Abies	3318	Pinaceae	33090	Viridiplantae	2759	Eukaryota
NPO14793	Erica glauca	Species	985411	NA	NA	985411	Erica glauca	13509	Erica	4345	Ericaceae	33090	Viridiplantae	2759	Eukaryota
NPO14795	Vitis coignetiae	Species	694578	NA	NA	694578	Vitis coignetiae	3603	Vitis	3602	Vitaceae	33090	Viridiplantae	2759	Eukaryota
NPO14797	Orthosiphon aristatus	Species	204151	NA	NA	204151	Orthosiphon aristatus	204150	Orthosiphon	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14798	Origanum majorana	Species	268884	NA	NA	268884	Origanum majorana	39174	Origanum	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14799	Coelogyne elata	Species	1470452	NA	NA	1470452	Coelogyne elata	38220	Coelogyne	4747	Orchidaceae	33090	Viridiplantae	2759	Eukaryota
NPO1480	Dimocarpus fumatus	Species	NA	NA	NA	NA	NA	128016	Dimocarpus	23672	Sapindaceae	33090	Viridiplantae	2759	Eukaryota
NPO14800	Oophaga granulifera	Species	85589	NA	NA	85589	Oophaga granulifera	1004435	Oophaga	43469	Dendrobatidae	33208	Metazoa	2759	Eukaryota
NPO14801	Embelia oblongifolia	Species	NA	NA	NA	NA	NA	459628	Embelia	4335	Primulaceae	33090	Viridiplantae	2759	Eukaryota
NPO14802.1	Lonicera tatarica var. morrowii	Varieties	255350	255350	lonicera tatarica var. morrowii	447676	Lonicera tatarica	49606	Lonicera	4200	Caprifoliaceae	33090	Viridiplantae	2759	Eukaryota
NPO14803	Phebalium clavatum	Species	282629	NA	NA	282629	Phebalium clavatum	77003	Phebalium	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO14804	Celastrus kusanoi	Species	1172579	NA	NA	1172579	Celastrus kusanoi	85180	Celastrus	4305	Celastraceae	33090	Viridiplantae	2759	Eukaryota
NPO14805	Tulbaghia violacea	Species	51492	NA	NA	51492	Tulbaghia violacea	51491	Tulbaghia	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO14806	Saprolegnia ferax	Species	4770	NA	NA	4770	Saprolegnia ferax	4769	Saprolegnia	4764	Saprolegniaceae	NA	NA	2759	Eukaryota
NPO14807	Arenaria juncea	Species	NA	NA	NA	NA	NA	54972	Arenaria	8917	Scolopacidae	33208	Metazoa	2759	Eukaryota
NPO14808	Ainsliaea dissecta	Species	130235	NA	NA	130235	Ainsliaea dissecta	41469	Ainsliaea	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14809	Talaromyces avellaneus	Species	NA	NA	NA	NA	NA	5094	Talaromyces	28568	Trichocomaceae	4751	Fungi	2759	Eukaryota
NPO1481	Balfourodendron riedelianum	Species	549412	NA	NA	549412	Balfourodendron riedelianum	549411	Balfourodendron	23513	Rutaceae	33090	Viridiplantae	2759	Eukaryota
NPO14810	Araucaria imbricata	Species	NA	NA	NA	NA	NA	25666	Araucaria	25664	Araucariaceae	33090	Viridiplantae	2759	Eukaryota
NPO14813	Agaricus silvaticus	Species	83517	NA	NA	83517	Agaricus silvaticus	5340	Agaricus	5339	Agaricaceae	4751	Fungi	2759	Eukaryota
NPO14814	Aristolochia contorta	Species	266420	NA	NA	266420	Aristolochia contorta	12947	Aristolochia	16727	Aristolochiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14816	Stachybotrys nephrospora	Species	80392	NA		80392	Stachybotrys nephrospora	74721	Stachybotrys	1667166	Stachybotryaceae	4751	Fungi	2759	Eukaryota
NPO14817	Allium nigrum	Species	165640	NA	NA	165640	Allium nigrum	4678	Allium	4668	Amaryllidaceae	33090	Viridiplantae	2759	Eukaryota
NPO14818	Neofusicoccum mangiferae	Species	463686	NA	NA	463686	Neofusicoccum mangiferae	407951	Neofusicoccum	45131	Botryosphaeriaceae	4751	Fungi	2759	Eukaryota
NPO14819	Tanacetum chiliophyllum	Species	301879	NA	NA	301879	Tanacetum chiliophyllum	99105	Tanacetum	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO1482	Gossypium barbadense	Species	3634	NA	NA	3634	Gossypium barbadense	3633	Gossypium	3629	Malvaceae	33090	Viridiplantae	2759	Eukaryota
NPO14820	Petasites spurius	Species	1233966	NA	NA	1233966	Petasites spurius	56018	Petasites	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14821	Sus scrofa domesticus	Species	9825	NA	NA	9825	Sus scrofa domesticus	9822	Sus	9821	Suidae	33208	Metazoa	2759	Eukaryota
NPO14822	Salvia sclarea	Species	38869	NA	NA	38869	Salvia sclarea	21880	Salvia	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14823	Pinus reflexa	Species	NA	NA	NA	NA	NA	139271	Pinus	3318	Pinaceae	33090	Viridiplantae	2759	Eukaryota
NPO14824	Pavia rubra	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14825	Artemisia oliveriana	Species	1338417	NA	NA	1338417	Artemisia oliveriana	4219	Artemisia	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14826	Streptomyces mobaraensis	Species	35621	NA	NA	35621	Streptomyces mobaraensis	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO14827	Rhus chinensis	Species	289753	NA	NA	289753	Rhus chinensis	4012	Rhus	4011	Anacardiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14828	Iphigenia bechuanica	Species	NA	NA	NA	NA	NA	177061	Iphigenia	41218	Colchicaceae	33090	Viridiplantae	2759	Eukaryota
NPO14829	Anemone patens	Species	387931	NA	NA	387931	Anemone patens	22868	Anemone	3440	Ranunculaceae	33090	Viridiplantae	2759	Eukaryota
NPO1483	Herba gynurae bicoloris	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14831	Mastophora hutchinsoni	Species	NA	NA	NA	NA	NA	871655	Mastophora	31396	Corallinaceae	NA	NA	2759	Eukaryota
NPO14832	Calocedrus macrolepis	Species	103965	NA	NA	103965	Calocedrus macrolepis	13386	Calocedrus	3367	Cupressaceae	33090	Viridiplantae	2759	Eukaryota
NPO14832.1	Calocedrus macrolepis var. formosana	Varieties	54798	54798	Calocedrus macrolepis var. formosana	103965	Calocedrus macrolepis	13386	Calocedrus	3367	Cupressaceae	33090	Viridiplantae	2759	Eukaryota
NPO14834	Trachelospermum asiaticum	Species	276781	NA	NA	276781	Trachelospermum asiaticum	69388	Trachelospermum	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO14835	Lepraria chlorina	Species	NA	NA	NA	NA	NA	209122	Lepraria	50937	Stereocaulaceae	4751	Fungi	2759	Eukaryota
NPO14837	Alangium vitiense	Species	NA	NA	NA	NA	NA	16896	Alangium	42219	Cornaceae	33090	Viridiplantae	2759	Eukaryota
NPO14838	Myriocephalus stuartii	Species	NA	NA	NA	NA	NA	125732	Myriocephalus	4210	Asteraceae	33090	Viridiplantae	2759	Eukaryota
NPO14839	Nonomuraea roseoviolacea	Species	103837	NA	NA	103837	Nonomuraea roseoviolacea	83681	Nonomuraea	2004	Streptosporangiaceae	NA	NA	2	Bacteria
NPO1484	Bupleurum scorzonerifolium	Species	48105	NA	NA	48105	Bupleurum scorzonerifolium	46366	Bupleurum	4037	Apiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14841	Streptomyces variabilis	Species	67372	NA	NA	67372	Streptomyces variabilis	1883	Streptomyces	2062	Streptomycetaceae	NA	NA	2	Bacteria
NPO14844	Eurotia ceratoides	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14845	Ceratophyllum submersum	Species	108412	NA	NA	108412	Ceratophyllum submersum	4427	Ceratophyllum	32203	Ceratophyllaceae	33090	Viridiplantae	2759	Eukaryota
NPO14847	Populus hopeiensis	Species	550460	NA	NA	550460	Populus hopeiensis	3689	Populus	3688	Salicaceae	33090	Viridiplantae	2759	Eukaryota
NPO14848	Pyrola incarnata	Species	642531	NA	NA	642531	Pyrola incarnata	13650	Pyrola	4345	Ericaceae	33090	Viridiplantae	2759	Eukaryota
NPO14849	Fritillaria unibracteata	Species	152095	NA	NA	152095	Fritillaria unibracteata	59070	Fritillaria	4677	Liliaceae	33090	Viridiplantae	2759	Eukaryota
NPO14850	Nuphar pumila	Species	38861	NA	NA	38861	Nuphar pumila	4415	Nuphar	4410	Nymphaeaceae	33090	Viridiplantae	2759	Eukaryota
NPO14851	Lantana montevidensis	Species	1241423	NA	NA	1241423	Lantana montevidensis	87005	Lantana	21910	Verbenaceae	33090	Viridiplantae	2759	Eukaryota
NPO14854	Stereocaulon ramulosum	Species	51976	NA	NA	51976	Stereocaulon ramulosum	50938	Stereocaulon	50937	Stereocaulaceae	4751	Fungi	2759	Eukaryota
NPO14855	Vismia laurentii	Species	NA	NA	NA	NA	NA	198794	Vismia	629714	Hypericaceae	33090	Viridiplantae	2759	Eukaryota
NPO14856	Peripterygia marginata	Species	123443	NA	NA	123443	Peripterygia marginata	123442	Peripterygia	4305	Celastraceae	33090	Viridiplantae	2759	Eukaryota
NPO14857	Pteris kiuschiuensis	Species	872841	NA	NA	872841	Pteris kiuschiuensis	13820	Pteris	13819	Pteridaceae	33090	Viridiplantae	2759	Eukaryota
NPO14858	Human immunodeficiency	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO14859	Bishovia boliviensis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NPO1486	Aphrocallistes beatrix	Species	398365	NA	NA	398365	Aphrocallistes beatrix	83886	Aphrocallistes	367899	Aphrocallistidae	33208	Metazoa	2759	Eukaryota
NPO14862	Tilia japonica	Species	1194224	NA	NA	1194224	Tilia japonica	64580	Tilia	3629	Malvaceae	33090	Viridiplantae	2759	Eukaryota
NPO14864	Clerodendrum cyrtophyllum	Species	222564	NA	NA	222564	Clerodendrum cyrtophyllum	13432	Clerodendrum	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14865	Vitex limonifolia	Species	413483	NA	NA	413483	Vitex limonifolia	54476	Vitex	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14867	Acer griseum	Species	168561	NA	NA	168561	Acer griseum	4022	Acer	23672	Sapindaceae	33090	Viridiplantae	2759	Eukaryota
NPO14868	Equisetum pratense	Species	231681	NA	NA	231681	Equisetum pratense	3257	Equisetum	3256	Equisetaceae	33090	Viridiplantae	2759	Eukaryota
NPO14869	Ormosia panamensis	Species	NA	NA	NA	NA	NA	1720826	Ormosia	43823	Limoniidae	33208	Metazoa	2759	Eukaryota
NPO1487	Datura cornigera	Species	NA	NA	NA	NA	NA	4074	Datura	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO14870	Cytisus austriacus	Species	NA	NA	NA	NA	NA	3833	Cytisus	3803	Fabaceae	33090	Viridiplantae	2759	Eukaryota
NPO14871	Cladonia squamosula	Species	NA	NA	NA	NA	NA	5199	Cladonia	5198	Cladoniaceae	4751	Fungi	2759	Eukaryota
NPO14873	Pityrodia ternifolia	Species	664408	NA	NA	664408	Pityrodia ternifolia	664392	Pityrodia	4136	Lamiaceae	33090	Viridiplantae	2759	Eukaryota
NPO14874	Physalis longifolia	Species	161495	NA	NA	161495	Physalis longifolia	24663	Physalis	4070	Solanaceae	33090	Viridiplantae	2759	Eukaryota
NPO14875	Morus cathayana	Species	226895	NA	NA	226895	Morus cathayana	3497	Morus	3487	Moraceae	33090	Viridiplantae	2759	Eukaryota
NPO14877	Alstonia verticillosa	Species	NA	NA	NA	NA	NA	52821	Alstonia	4056	Apocynaceae	33090	Viridiplantae	2759	Eukaryota
NPO14879	Uncaria kawakamii	Species	NA	NA	NA	NA	NA	43574	Uncaria	24966	Rubiaceae	33090	Viridiplantae	2759	Eukaryota
NPO1488	Aphis spiraecola	Species	224527	NA	NA	224527	Aphis spiraecola	80764	Aphis	27482	Aphididae	33208	Metazoa	2759	Eukaryota
NPO14880	Ephydatia syriaca	Species	1191330	NA	NA	1191330	Ephydatia syriaca	6051	Ephydatia	6050	Spongillidae	33208	Metazoa	2759	Eukaryota
